"","bird","session","accuracy","Euclidean","CityBlock"
"23903","54Y",16,1,6.08276253029822,7
"23904","54Y",16,1,7.07106781186548,8
"23905","54Y",16,1,7.61577310586391,10
"23906","54Y",16,1,6.70820393249937,9
"23907","54Y",16,1,2,2
"23908","54Y",16,0,1,1
"23909","54Y",16,1,7,7
"23910","54Y",16,1,8.94427190999916,12
"23911","54Y",16,1,6.40312423743285,9
"23912","54Y",16,0,3.60555127546399,5
"23913","54Y",16,0,2.23606797749979,3
"23914","54Y",16,1,9.4339811320566,13
"23915","54Y",16,1,8.06225774829855,11
"23916","54Y",16,1,8,8
"23917","54Y",16,1,8.54400374531753,11
"23918","54Y",16,1,4.47213595499958,6
"23919","54Y",16,1,5,7
"23920","54Y",16,0,3,3
"23921","54Y",16,1,9.21954445729289,13
"23922","54Y",16,1,8.06225774829855,9
"23923","54Y",16,1,4,4
"23924","54Y",16,0,8.60232526704263,12
"23925","54Y",16,1,4.12310562561766,5
"23926","54Y",16,1,7.28010988928052,9
"23927","54Y",16,0,2.23606797749979,3
"23928","54Y",16,1,8,8
"23929","54Y",16,1,6.70820393249937,9
"23930","54Y",16,1,2,2
"23931","54Y",16,1,8,8
"23932","54Y",16,1,6.70820393249937,9
"23933","54Y",16,1,8.06225774829855,9
"23934","54Y",16,1,7.61577310586391,10
"23935","54Y",16,1,9.21954445729289,13
"23936","54Y",16,0,3.16227766016838,4
"23937","54Y",16,1,8.54400374531753,11
"23938","54Y",16,1,8.94427190999916,12
"23939","54Y",16,1,7.28010988928052,9
"23940","54Y",16,1,4,4
"23941","54Y",16,1,4.12310562561766,5
"23942","54Y",16,1,5,7
"23943","54Y",16,1,8.60232526704263,12
"23944","54Y",16,1,6.40312423743285,9
"23945","54Y",16,1,8.24621125123532,10
"23946","54Y",16,1,5,5
"23947","54Y",16,1,1.4142135623731,2
"23948","54Y",16,0,4,4
"23949","54Y",16,1,10,14
"23950","54Y",16,0,7.21110255092798,10
"23951","54Y",16,1,4.24264068711928,6
"23952","54Y",16,1,5.3851648071345,7
"23953","54Y",16,1,5.8309518948453,8
"23954","54Y",16,1,6,6
"23955","54Y",16,1,8.24621125123532,10
"23956","54Y",16,1,7.81024967590665,11
"23957","54Y",16,1,10,14
"23958","54Y",16,1,9.21954445729289,13
"23959","54Y",16,1,5.8309518948453,8
"23960","54Y",16,1,9.21954445729289,13
"23961","54Y",16,0,4.47213595499958,6
"23962","54Y",16,1,10.6301458127346,15
"23963","54Y",16,1,10,14
"23964","54Y",16,1,10.6301458127346,15
"23965","54Y",16,1,8.54400374531753,11
"23966","54Y",16,0,3.16227766016838,4
"23967","54Y",16,1,7.07106781186548,8
"23968","54Y",16,1,2,2
"23969","54Y",16,1,4.47213595499958,6
"23970","54Y",16,1,9.4339811320566,13
"23971","54Y",16,1,7,7
"23972","54Y",16,1,6.40312423743285,9
"23973","54Y",16,0,2.23606797749979,3
"23974","54Y",16,1,9.4339811320566,13
"23975","54Y",16,1,8.60232526704263,12
"23976","54Y",16,0,2.23606797749979,3
"23977","54Y",16,0,2.82842712474619,4
"23978","54Y",16,1,4,4
"23979","54Y",16,1,11.3137084989848,16
"23980","54Y",16,1,7.21110255092798,10
"23981","54Y",16,1,3.60555127546399,5
"23982","54Y",16,1,8.06225774829855,11
"23983","54Y",16,1,3,3
"23984","54Y",16,1,6.32455532033676,8
"23985","54Y",16,1,3,3
"23986","54Y",16,1,7.28010988928052,9
"23987","54Y",16,1,7.21110255092798,10
"23988","54Y",16,1,5,5
"23989","54Y",16,1,5,7
"23990","54Y",16,1,8,8
"23991","54Y",16,1,7,7
"23992","54Y",16,1,7.81024967590665,11
"23993","54Y",16,1,8.48528137423857,12
"23994","54Y",16,1,5,5
"23995","54Y",16,0,8.06225774829855,9
"23996","54Y",16,1,5.3851648071345,7
"23997","54Y",16,1,5.09901951359278,6
"23998","54Y",16,1,8.24621125123532,10
"23999","54Y",16,1,8.60232526704263,12
"24000","54Y",16,0,4.47213595499958,6
"24001","54Y",17,1,9.89949493661167,14
"24002","54Y",17,1,5.09901951359278,6
"24003","54Y",17,1,10,14
"24004","54Y",17,1,4.47213595499958,6
"24005","54Y",17,1,6.70820393249937,9
"24006","54Y",17,0,4.12310562561766,5
"24007","54Y",17,1,7,7
"24008","54Y",17,0,6.08276253029822,7
"24009","54Y",17,0,3,3
"24010","54Y",17,1,7.07106781186548,8
"24011","54Y",17,0,3.16227766016838,4
"24012","54Y",17,1,5,7
"24013","54Y",17,1,7.28010988928052,9
"24014","54Y",17,1,6.40312423743285,9
"24015","54Y",17,1,7.21110255092798,10
"24016","54Y",17,1,6.32455532033676,8
"24017","54Y",17,1,10.6301458127346,15
"24018","54Y",17,0,7.81024967590665,11
"24019","54Y",17,1,8.06225774829855,11
"24020","54Y",17,0,3,3
"24021","54Y",17,1,8.54400374531753,11
"24022","54Y",17,1,4.47213595499958,6
"24023","54Y",17,1,7.61577310586391,10
"24024","54Y",17,0,2.23606797749979,3
"24025","54Y",17,1,8,8
"24026","54Y",17,1,7.21110255092798,10
"24027","54Y",17,0,5,5
"24028","54Y",17,1,5.3851648071345,7
"24029","54Y",17,1,8.06225774829855,11
"24030","54Y",17,1,5,5
"24031","54Y",17,1,7.81024967590665,11
"24032","54Y",17,1,9.21954445729289,13
"24033","54Y",17,1,8.60232526704263,12
"24034","54Y",17,1,6.70820393249937,9
"24035","54Y",17,1,7.61577310586391,10
"24036","54Y",17,1,5.65685424949238,8
"24037","54Y",17,0,2,2
"24038","54Y",17,1,8,8
"24039","54Y",17,1,7.07106781186548,10
"24040","54Y",17,1,6,6
"24041","54Y",17,1,9.4339811320566,13
"24042","54Y",17,1,7.07106781186548,10
"24043","54Y",17,0,5,5
"24044","54Y",17,1,4.47213595499958,6
"24045","54Y",17,1,6.32455532033676,8
"24046","54Y",17,1,3,3
"24047","54Y",17,1,7.28010988928052,9
"24048","54Y",17,1,8.94427190999916,12
"24049","54Y",17,1,9.21954445729289,13
"24050","54Y",17,1,8.94427190999916,12
"24051","54Y",17,1,10,14
"24052","54Y",17,1,5.8309518948453,8
"24053","54Y",17,1,5.09901951359278,6
"24054","54Y",17,1,3.60555127546399,5
"24055","54Y",17,1,5.3851648071345,7
"24056","54Y",17,1,9.4339811320566,13
"24057","54Y",17,1,5.3851648071345,7
"24058","54Y",17,1,2.82842712474619,4
"24059","54Y",17,0,1,1
"24060","54Y",17,1,3.60555127546399,5
"24061","54Y",17,0,2.23606797749979,3
"24062","54Y",17,0,5.09901951359278,6
"24063","54Y",17,1,9.89949493661167,14
"24064","54Y",17,1,3.16227766016838,4
"24065","54Y",17,1,4,4
"24066","54Y",17,1,5.8309518948453,8
"24067","54Y",17,1,8.06225774829855,9
"24068","54Y",17,1,4.24264068711928,6
"24069","54Y",17,0,2.23606797749979,3
"24070","54Y",17,0,3.16227766016838,4
"24071","54Y",17,1,7.07106781186548,8
"24072","54Y",17,0,6.32455532033676,8
"24073","54Y",17,1,7.21110255092798,10
"24074","54Y",17,0,2,2
"24075","54Y",17,1,8,8
"24076","54Y",17,1,6.08276253029822,7
"24077","54Y",17,0,4,4
"24078","54Y",17,1,8.94427190999916,12
"24079","54Y",17,1,10.6301458127346,15
"24080","54Y",17,1,5,5
"24081","54Y",17,1,8.48528137423857,12
"24082","54Y",17,1,7.21110255092798,10
"24083","54Y",17,1,6.40312423743285,9
"24084","54Y",17,1,5,7
"24085","54Y",17,0,9.21954445729289,13
"24086","54Y",17,1,1,1
"24087","54Y",17,1,4,4
"24088","54Y",17,1,6.08276253029822,7
"24089","54Y",17,1,7.61577310586391,10
"24090","54Y",17,0,3,3
"24091","54Y",17,1,10,14
"24092","54Y",17,1,5.3851648071345,7
"24093","54Y",17,1,7.28010988928052,9
"24094","54Y",17,1,8.94427190999916,12
"24095","54Y",17,1,8.06225774829855,11
"24096","54Y",17,1,4.47213595499958,6
"24097","54Y",17,1,5.65685424949238,8
"24098","54Y",17,1,9.4339811320566,13
"24099","54Y",17,0,8.60232526704263,12
"24100","54Y",17,0,6.40312423743285,9
"24101","54Y",17,1,8.54400374531753,11
"24102","54Y",17,1,7.81024967590665,11
"24103","54Y",17,1,1.4142135623731,2
"24104","54Y",17,1,10.6301458127346,15
"24105","54Y",17,1,7.07106781186548,8
"24106","54Y",17,1,2.82842712474619,4
"24107","54Y",17,0,6,6
"24108","54Y",17,1,3.16227766016838,4
"24109","54Y",17,1,5,7
"24110","54Y",17,1,4.12310562561766,5
"24111","54Y",17,1,9.21954445729289,13
"24112","54Y",17,1,10,14
"24113","54Y",17,1,5,7
"24114","54Y",17,0,3.60555127546399,5
"24115","54Y",17,1,6.32455532033676,8
"24116","54Y",17,1,5.09901951359278,6
"24117","54Y",17,1,11.3137084989848,16
"24118","54Y",17,0,6.70820393249937,9
"24119","54Y",17,1,8.24621125123532,10
"24120","54Y",17,1,7,7
"24121","54Y",17,1,5.8309518948453,8
"24122","54Y",17,1,7.61577310586391,10
"24123","54Y",17,1,10.6301458127346,15
"24124","54Y",17,1,6,6
"24125","54Y",17,1,6,6
"24126","54Y",17,1,8.24621125123532,10
"24127","54Y",17,1,8.24621125123532,10
"24128","54Y",17,1,1,1
"24129","54Y",17,1,8.24621125123532,10
"24130","54Y",17,1,4.12310562561766,5
"24131","54Y",17,1,4,4
"24132","54Y",17,1,8.54400374531753,11
"24133","54Y",17,1,6.70820393249937,9
"24134","54Y",17,1,8.06225774829855,9
"24135","54Y",17,1,2,2
"24136","54Y",17,1,8.06225774829855,9
"24137","54Y",17,1,8.06225774829855,9
"24138","54Y",17,1,2.23606797749979,3
"24139","54Y",17,1,8.54400374531753,11
"24140","54Y",17,1,7.28010988928052,9
"24141","54Y",17,1,7,7
"24142","54Y",17,1,8.06225774829855,11
"24143","54Y",17,1,9.4339811320566,13
"24144","54Y",17,1,8,8
"24145","54Y",17,1,11.3137084989848,16
"24146","54Y",17,1,8.60232526704263,12
"24147","54Y",17,1,1,1
"24148","54Y",17,1,7.07106781186548,8
"24149","54Y",17,0,4.24264068711928,6
"24150","54Y",17,1,6.40312423743285,9
"24151","54Y",17,1,7,7
"24152","54Y",17,1,6.08276253029822,7
"24153","54Y",17,1,2,2
"24154","54Y",17,1,4.12310562561766,5
"24155","54Y",17,1,7.81024967590665,11
"24156","54Y",17,1,8.48528137423857,12
"24157","54Y",17,0,5.8309518948453,8
"24158","54Y",17,0,1.4142135623731,2
"24159","54Y",17,0,3.60555127546399,5
"24160","54Y",17,1,8.60232526704263,12
"24161","54Y",18,0,9.21954445729289,13
"24162","54Y",18,1,6.70820393249937,9
"24163","54Y",18,0,10.6301458127346,15
"24164","54Y",18,0,2.23606797749979,3
"24165","54Y",18,1,7.28010988928052,9
"24166","54Y",18,1,4.47213595499958,6
"24167","54Y",18,1,5,5
"24168","54Y",18,0,3.16227766016838,4
"24169","54Y",18,1,6.32455532033676,8
"24170","54Y",18,1,7.61577310586391,10
"24171","54Y",18,0,2.23606797749979,3
"24172","54Y",18,0,8.94427190999916,12
"24173","54Y",18,0,3.16227766016838,4
"24174","54Y",18,0,5.09901951359278,6
"24175","54Y",18,1,5.09901951359278,6
"24176","54Y",18,1,11.3137084989848,16
"24177","54Y",18,1,8.94427190999916,12
"24178","54Y",18,1,7.81024967590665,11
"24179","54Y",18,1,4,4
"24180","54Y",18,1,6,6
"24181","54Y",18,1,4.24264068711928,6
"24182","54Y",18,1,8,8
"24183","54Y",18,1,9.4339811320566,13
"24184","54Y",18,1,10.6301458127346,15
"24185","54Y",18,1,7.28010988928052,9
"24186","54Y",18,0,5.8309518948453,8
"24187","54Y",18,1,5,7
"24188","54Y",18,0,6.40312423743285,9
"24189","54Y",18,1,8.06225774829855,9
"24190","54Y",18,1,5.65685424949238,8
"24191","54Y",18,1,8.06225774829855,11
"24192","54Y",18,1,6.40312423743285,9
"24193","54Y",18,1,7.21110255092798,10
"24194","54Y",18,1,3.60555127546399,5
"24195","54Y",18,0,2.82842712474619,4
"24196","54Y",18,1,7.07106781186548,10
"24197","54Y",18,0,3.16227766016838,4
"24198","54Y",18,1,2.23606797749979,3
"24199","54Y",18,1,7.28010988928052,9
"24200","54Y",18,1,8.24621125123532,10
"24201","54Y",18,1,6.70820393249937,9
"24202","54Y",18,1,8,8
"24203","54Y",18,1,10.6301458127346,15
"24204","54Y",18,1,4.47213595499958,6
"24205","54Y",18,1,9.4339811320566,13
"24206","54Y",18,0,4.24264068711928,6
"24207","54Y",18,1,7.07106781186548,8
"24208","54Y",18,1,8.94427190999916,12
"24209","54Y",18,1,8.24621125123532,10
"24210","54Y",18,0,1,1
"24211","54Y",18,1,6,6
"24212","54Y",18,1,4,4
"24213","54Y",18,1,8.06225774829855,9
"24214","54Y",18,1,6.08276253029822,7
"24215","54Y",18,1,8.54400374531753,11
"24216","54Y",18,1,3.16227766016838,4
"24217","54Y",18,1,7.81024967590665,11
"24218","54Y",18,0,5.8309518948453,8
"24219","54Y",18,1,6.40312423743285,9
"24220","54Y",18,1,7.07106781186548,8
"24221","54Y",18,0,2,2
"24222","54Y",18,1,5.3851648071345,7
"24223","54Y",18,1,4.47213595499958,6
"24224","54Y",18,1,7.07106781186548,10
"24225","54Y",18,0,8.48528137423857,12
"24226","54Y",18,1,3,3
"24227","54Y",18,1,3,3
"24228","54Y",18,1,9.21954445729289,13
"24229","54Y",18,1,5.3851648071345,7
"24230","54Y",18,1,3,3
"24231","54Y",18,1,10,14
"24232","54Y",18,1,3.60555127546399,5
"24233","54Y",18,1,8.54400374531753,11
"24234","54Y",18,1,8.24621125123532,10
"24235","54Y",18,1,8.06225774829855,9
"24236","54Y",18,0,2.23606797749979,3
"24237","54Y",18,0,1.4142135623731,2
"24238","54Y",18,1,5.8309518948453,8
"24239","54Y",18,1,7.07106781186548,8
"24240","54Y",18,1,2,2
"24241","54Y",18,1,3.60555127546399,5
"24242","54Y",18,1,5,7
"24243","54Y",18,1,10,14
"24244","54Y",18,1,5.3851648071345,7
"24245","54Y",18,1,8,8
"24246","54Y",18,1,8.06225774829855,11
"24247","54Y",18,1,6.08276253029822,7
"24248","54Y",18,1,6.32455532033676,8
"24249","54Y",18,1,6,6
"24250","54Y",18,1,7,7
"24251","54Y",18,0,1,1
"24252","54Y",18,1,5,5
"24253","54Y",18,0,4.12310562561766,5
"24254","54Y",18,1,9.89949493661167,14
"24255","54Y",18,1,9.4339811320566,13
"24256","54Y",18,1,8.54400374531753,11
"24257","54Y",18,1,8.60232526704263,12
"24258","54Y",18,0,6,6
"24259","54Y",18,1,9.21954445729289,13
"24260","54Y",18,1,5.09901951359278,6
"24261","54Y",18,1,8.24621125123532,10
"24262","54Y",18,1,8.54400374531753,11
"24263","54Y",18,1,8,8
"24264","54Y",18,1,3.60555127546399,5
"24265","54Y",18,1,7.07106781186548,8
"24266","54Y",18,1,7.21110255092798,10
"24267","54Y",18,0,4,4
"24268","54Y",18,0,1,1
"24269","54Y",18,1,6.32455532033676,8
"24270","54Y",18,1,6.70820393249937,9
"24271","54Y",18,1,5.3851648071345,7
"24272","54Y",18,1,7.81024967590665,11
"24273","54Y",18,1,8.94427190999916,12
"24274","54Y",18,0,2,2
"24275","54Y",18,1,1,1
"24276","54Y",18,1,6.08276253029822,7
"24277","54Y",18,0,5,7
"24278","54Y",18,1,8.60232526704263,12
"24279","54Y",18,1,11.3137084989848,16
"24280","54Y",18,1,6.08276253029822,7
"24281","54Y",18,1,9.4339811320566,13
"24282","54Y",18,1,6.40312423743285,9
"24283","54Y",18,0,1.4142135623731,2
"24284","54Y",18,1,7.28010988928052,9
"24285","54Y",18,1,3,3
"24286","54Y",18,1,8.60232526704263,12
"24287","54Y",18,1,4.12310562561766,5
"24288","54Y",18,1,8.60232526704263,12
"24289","54Y",18,1,5,5
"24290","54Y",18,1,9.89949493661167,14
"24291","54Y",18,1,5.8309518948453,8
"24292","54Y",18,1,7.61577310586391,10
"24293","54Y",18,1,6.32455532033676,8
"24294","54Y",18,1,5,5
"24295","54Y",18,1,7.21110255092798,10
"24296","54Y",18,1,10.6301458127346,15
"24297","54Y",18,1,7.61577310586391,10
"24298","54Y",18,0,7,7
"24299","54Y",18,1,7,7
"24300","54Y",18,1,8.06225774829855,11
"24301","54Y",18,1,10,14
"24302","54Y",18,1,7.21110255092798,10
"24303","54Y",18,1,7.81024967590665,11
"24304","54Y",18,1,8.06225774829855,9
"24305","54Y",18,1,8.48528137423857,12
"24306","54Y",18,1,10,14
"24307","54Y",18,1,9.21954445729289,13
"24308","54Y",18,1,5.65685424949238,8
"24309","54Y",18,1,4.12310562561766,5
"24310","54Y",18,0,4,4
"24311","54Y",18,1,5,7
"24312","54Y",18,1,5.09901951359278,6
"24313","54Y",18,1,7.61577310586391,10
"24314","54Y",18,1,2.82842712474619,4
"24315","54Y",18,1,7,7
"24316","54Y",18,1,4.12310562561766,5
"24317","54Y",18,1,8.06225774829855,11
"24318","54Y",18,1,6.70820393249937,9
"24319","54Y",18,1,4.47213595499958,6
"24320","54Y",18,0,2,2
"24321","54Y",19,0,8.60232526704263,12
"24322","54Y",19,1,5.3851648071345,7
"24323","54Y",19,1,8.94427190999916,12
"24324","54Y",19,1,6.08276253029822,7
"24325","54Y",19,1,3.16227766016838,4
"24326","54Y",19,0,5.65685424949238,8
"24327","54Y",19,1,5.8309518948453,8
"24328","54Y",19,1,10,14
"24329","54Y",19,0,7.21110255092798,10
"24330","54Y",19,0,4.47213595499958,6
"24331","54Y",19,1,8.54400374531753,11
"24332","54Y",19,0,4,4
"24333","54Y",19,1,3.60555127546399,5
"24334","54Y",19,1,5,7
"24335","54Y",19,1,2,2
"24336","54Y",19,1,7.81024967590665,11
"24337","54Y",19,1,6.32455532033676,8
"24338","54Y",19,1,4.12310562561766,5
"24339","54Y",19,1,3,3
"24340","54Y",19,1,8.54400374531753,11
"24341","54Y",19,1,9.21954445729289,13
"24342","54Y",19,1,1,1
"24343","54Y",19,1,7.07106781186548,10
"24344","54Y",19,1,3.16227766016838,4
"24345","54Y",19,1,2,2
"24346","54Y",19,1,10.6301458127346,15
"24347","54Y",19,1,8.48528137423857,12
"24348","54Y",19,1,2,2
"24349","54Y",19,0,5,7
"24350","54Y",19,1,7.21110255092798,10
"24351","54Y",19,1,8.24621125123532,10
"24352","54Y",19,1,7.07106781186548,8
"24353","54Y",19,1,6,6
"24354","54Y",19,1,7,7
"24355","54Y",19,1,4,4
"24356","54Y",19,1,7,7
"24357","54Y",19,0,7.61577310586391,10
"24358","54Y",19,0,8.06225774829855,9
"24359","54Y",19,1,3,3
"24360","54Y",19,1,6.40312423743285,9
"24361","54Y",19,1,10,14
"24362","54Y",19,0,4.47213595499958,6
"24363","54Y",19,1,9.21954445729289,13
"24364","54Y",19,1,3.60555127546399,5
"24365","54Y",19,1,5.8309518948453,8
"24366","54Y",19,0,5.09901951359278,6
"24367","54Y",19,1,8,8
"24368","54Y",19,1,8.60232526704263,12
"24369","54Y",19,1,11.3137084989848,16
"24370","54Y",19,0,1.4142135623731,2
"24371","54Y",19,1,4.12310562561766,5
"24372","54Y",19,1,9.89949493661167,14
"24373","54Y",19,1,2,2
"24374","54Y",19,1,7.81024967590665,11
"24375","54Y",19,0,5,5
"24376","54Y",19,0,3,3
"24377","54Y",19,1,8.54400374531753,11
"24378","54Y",19,1,10,14
"24379","54Y",19,1,8.24621125123532,10
"24380","54Y",19,1,4.24264068711928,6
"24381","54Y",19,1,7,7
"24382","54Y",19,0,6.70820393249937,9
"24383","54Y",19,1,6.32455532033676,8
"24384","54Y",19,1,7.07106781186548,8
"24385","54Y",19,1,7.07106781186548,8
"24386","54Y",19,1,7,7
"24387","54Y",19,0,8.06225774829855,9
"24388","54Y",19,0,11.3137084989848,16
"24389","54Y",19,1,7.28010988928052,9
"24390","54Y",19,1,6.40312423743285,9
"24391","54Y",19,1,7.61577310586391,10
"24392","54Y",19,1,9.4339811320566,13
"24393","54Y",19,0,1,1
"24394","54Y",19,1,10.6301458127346,15
"24395","54Y",19,0,3,3
"24396","54Y",19,1,6,6
"24397","54Y",19,1,1.4142135623731,2
"24398","54Y",19,1,9.21954445729289,13
"24399","54Y",19,0,5.09901951359278,6
"24400","54Y",19,1,9.21954445729289,13
"24401","54Y",19,1,9.4339811320566,13
"24402","54Y",19,1,4,4
"24403","54Y",19,1,6.08276253029822,7
"24404","54Y",19,1,7.28010988928052,9
"24405","54Y",19,1,8.54400374531753,11
"24406","54Y",19,1,5.3851648071345,7
"24407","54Y",19,1,8.60232526704263,12
"24408","54Y",19,1,4.47213595499958,6
"24409","54Y",19,1,8.60232526704263,12
"24410","54Y",19,1,6.08276253029822,7
"24411","54Y",19,0,1,1
"24412","54Y",19,1,5,5
"24413","54Y",19,1,7.21110255092798,10
"24414","54Y",19,0,4.12310562561766,5
"24415","54Y",19,1,6.70820393249937,9
"24416","54Y",19,1,7.61577310586391,10
"24417","54Y",19,1,6.70820393249937,9
"24418","54Y",19,1,5,7
"24419","54Y",19,1,7.07106781186548,10
"24420","54Y",19,1,7.21110255092798,10
"24421","54Y",19,1,8.94427190999916,12
"24422","54Y",19,1,8.94427190999916,12
"24423","54Y",19,0,2.82842712474619,4
"24424","54Y",19,1,5,5
"24425","54Y",19,1,6.32455532033676,8
"24426","54Y",19,1,8.06225774829855,11
"24427","54Y",19,1,3.16227766016838,4
"24428","54Y",19,1,10.6301458127346,15
"24429","54Y",19,0,2.23606797749979,3
"24430","54Y",19,1,8.06225774829855,11
"24431","54Y",19,1,6,6
"24432","54Y",19,1,4.47213595499958,6
"24433","54Y",19,1,8.06225774829855,9
"24434","54Y",19,1,7.28010988928052,9
"24435","54Y",19,1,8,8
"24436","54Y",19,1,8.48528137423857,12
"24437","54Y",19,1,6.40312423743285,9
"24438","54Y",19,1,8.24621125123532,10
"24439","54Y",19,1,6.70820393249937,9
"24440","54Y",19,1,2.23606797749979,3
"24441","54Y",19,0,5.09901951359278,6
"24442","54Y",19,1,8.06225774829855,11
"24443","54Y",19,1,9.4339811320566,13
"24444","54Y",19,1,5.3851648071345,7
"24445","54Y",19,1,6.40312423743285,9
"24446","54Y",19,1,5.65685424949238,8
"24447","54Y",19,1,5,7
"24448","54Y",19,1,7.28010988928052,9
"24449","54Y",19,1,4.24264068711928,6
"24450","54Y",19,1,6,6
"24451","54Y",19,1,1,1
"24452","54Y",19,1,10,14
"24453","54Y",19,1,7.61577310586391,10
"24454","54Y",19,1,5.8309518948453,8
"24455","54Y",19,0,3.60555127546399,5
"24456","54Y",19,1,6.08276253029822,7
"24457","54Y",19,0,5.3851648071345,7
"24458","54Y",19,1,10.6301458127346,15
"24459","54Y",19,1,5,5
"24460","54Y",19,1,7.81024967590665,11
"24461","54Y",19,1,4,4
"24462","54Y",19,1,8.94427190999916,12
"24463","54Y",19,0,3.16227766016838,4
"24464","54Y",19,0,3.60555127546399,5
"24465","54Y",19,1,7.07106781186548,8
"24466","54Y",19,1,8.06225774829855,11
"24467","54Y",19,1,2.23606797749979,3
"24468","54Y",19,1,5.8309518948453,8
"24469","54Y",19,1,8,8
"24470","54Y",19,1,9.89949493661167,14
"24471","54Y",19,1,8,8
"24472","54Y",19,1,9.4339811320566,13
"24473","54Y",19,1,5.09901951359278,6
"24474","54Y",19,1,8.24621125123532,10
"24475","54Y",19,1,8.06225774829855,9
"24476","54Y",19,1,4.12310562561766,5
"24477","54Y",19,1,2.82842712474619,4
"24478","54Y",19,1,7.81024967590665,11
"24479","54Y",19,1,6.32455532033676,8
"24480","54Y",19,1,2.23606797749979,3
"24481","54Y",20,0,6.40312423743285,9
"24482","54Y",20,0,6.70820393249937,9
"24483","54Y",20,1,7.61577310586391,10
"24484","54Y",20,1,3.60555127546399,5
"24485","54Y",20,0,8.54400374531753,11
"24486","54Y",20,1,11.3137084989848,16
"24487","54Y",20,0,3,3
"24488","54Y",20,0,2,2
"24489","54Y",20,1,8.48528137423857,12
"24490","54Y",20,0,8.60232526704263,12
"24491","54Y",20,1,6,6
"24492","54Y",20,1,3.60555127546399,5
"24493","54Y",20,1,6.70820393249937,9
"24494","54Y",20,1,7.21110255092798,10
"24495","54Y",20,1,4,4
"24496","54Y",20,1,7.81024967590665,11
"24497","54Y",20,1,5,7
"24498","54Y",20,1,8.06225774829855,11
"24499","54Y",20,1,5.65685424949238,8
"24500","54Y",20,1,7.61577310586391,10
"24501","54Y",20,1,8.54400374531753,11
"24502","54Y",20,1,5,5
"24503","54Y",20,1,10,14
"24504","54Y",20,0,6.08276253029822,7
"24505","54Y",20,1,9.21954445729289,13
"24506","54Y",20,1,5,5
"24507","54Y",20,0,1.4142135623731,2
"24508","54Y",20,1,8.24621125123532,10
"24509","54Y",20,1,4.47213595499958,6
"24510","54Y",20,1,8.06225774829855,11
"24511","54Y",20,1,7,7
"24512","54Y",20,1,5.3851648071345,7
"24513","54Y",20,1,2,2
"24514","54Y",20,1,6.08276253029822,7
"24515","54Y",20,1,6.70820393249937,9
"24516","54Y",20,1,5.09901951359278,6
"24517","54Y",20,0,6.08276253029822,7
"24518","54Y",20,1,7.28010988928052,9
"24519","54Y",20,1,8.06225774829855,11
"24520","54Y",20,1,10.6301458127346,15
"24521","54Y",20,1,4.12310562561766,5
"24522","54Y",20,1,8,8
"24523","54Y",20,0,5.8309518948453,8
"24524","54Y",20,1,2,2
"24525","54Y",20,1,2.82842712474619,4
"24526","54Y",20,1,5.09901951359278,6
